feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod> Fringillidae,0.647,0.083,0.577,0.134,2,Passerine__order,taxongroup_comment
obl<mark> ...,0.647,0.083,0.577,0.134,1,Passerine__order,taxongroup_comment
appos<conj>cc> ...,-0.645,0.084,-0.504,0.203,2,Passerine__order,taxongroup_comment
amod> european,0.644,0.085,0.571,0.14,45,Passerine__order,taxongroup_comment
amod>advmod> ...,0.643,0.085,0.764,0.027,7,Passerine__order,taxongroup_comment
nsubj<nmod> family,-0.643,0.086,-0.504,0.203,2,Passerine__order,taxongroup_comment
obl<nmod>amod> ...,0.641,0.086,0.577,0.134,3,Passerine__order,taxongroup_comment
appos>nmod> ...,-0.64,0.088,-0.732,0.039,3,Passerine__order,taxongroup_comment
nsubj>appos>compound> ...,0.639,0.088,0.577,0.134,4,Passerine__order,taxongroup_comment
cop> be,0.639,0.088,0.577,0.134,20,Passerine__order,taxongroup_comment
conj<conj>amod> ...,0.636,0.09,0.409,0.314,14,Passerine__order,taxongroup_comment
nmod<nmod<det> the,-0.636,0.09,-0.577,0.134,3,Passerine__order,taxongroup_comment
compound<conj<conj> Linurgus,0.636,0.09,0.577,0.134,2,Passerine__order,taxongroup_comment
obl<aux:pass> be,0.635,0.09,0.655,0.078,8,Passerine__order,taxongroup_comment
appos<conj> species,0.632,0.093,0.577,0.134,3,Passerine__order,taxongroup_comment
nsubj<advmod> ...,0.631,0.093,0.109,0.797,9,Passerine__order,taxongroup_comment
obl<nsubj:pass>amod> ...,0.63,0.094,0.577,0.134,3,Passerine__order,taxongroup_comment
nmod>amod> ...,0.629,0.095,0.577,0.134,8,Passerine__order,taxongroup_comment
nsubj>conj>advmod> simply,0.628,0.095,0.577,0.134,4,Passerine__order,taxongroup_comment
nsubj< ...,0.627,0.096,0.592,0.122,27,Passerine__order,taxongroup_comment
conj<conj>flat> crow,0.627,0.096,0.577,0.134,4,Passerine__order,taxongroup_comment
conj<compound< ...,0.626,0.097,0.577,0.134,1,Passerine__order,taxongroup_comment
appos<det> a,-0.623,0.099,-0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<case> in,0.622,0.1,0.577,0.134,2,Passerine__order,taxongroup_comment
nmod>case> to,0.622,0.1,0.504,0.203,2,Passerine__order,taxongroup_comment
nmod<nmod>case> of,0.622,0.1,0.63,0.094,2,Passerine__order,taxongroup_comment
acl> know,0.621,0.1,0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<case> of,0.62,0.101,0.577,0.134,3,Passerine__order,taxongroup_comment
list<compound>conj> crow,0.62,0.101,0.577,0.134,5,Passerine__order,taxongroup_comment
obl<nsubj> ...,0.618,0.103,0.546,0.162,8,Passerine__order,taxongroup_comment
conj<obl>case> in,0.617,0.103,0.577,0.134,2,Passerine__order,taxongroup_comment
appos>nmod> mile,-0.616,0.104,-0.577,0.134,2,Passerine__order,taxongroup_comment
nsubj<det> the,0.614,0.106,0.733,0.039,6,Passerine__order,taxongroup_comment
nmod<appos>det> ...,0.611,0.108,0.577,0.134,1,Passerine__order,taxongroup_comment
compound<nmod<amod> small,-0.609,0.109,-0.218,0.604,3,Passerine__order,taxongroup_comment
obl<mark> to,-0.605,0.112,-0.63,0.094,2,Passerine__order,taxongroup_comment
nsubj>appos>compound> Phylloscopus,0.605,0.112,0.577,0.134,2,Passerine__order,taxongroup_comment
nmod> family,0.602,0.115,0.577,0.134,3,Passerine__order,taxongroup_comment
compound<appos<det> the,-0.6,0.116,-0.577,0.134,7,Passerine__order,taxongroup_comment
nmod<nmod>case> ...,0.598,0.117,0.63,0.094,2,Passerine__order,taxongroup_comment
obl<cop> be,0.597,0.118,0.733,0.039,4,Passerine__order,taxongroup_comment
compound<conj<conj> Rhodospiza,0.596,0.119,0.577,0.134,2,Passerine__order,taxongroup_comment
obj< take,0.596,0.119,0.577,0.134,2,Passerine__order,taxongroup_comment
list<compound>conj> Corvus,0.596,0.119,0.577,0.134,3,Passerine__order,taxongroup_comment
conj<appos>compound> Carrion,-0.594,0.12,-0.577,0.134,3,Passerine__order,taxongroup_comment
nsubj<nmod>det> the,0.588,0.126,0.327,0.429,7,Passerine__order,taxongroup_comment
nsubj<amod> ...,0.587,0.126,0.436,0.28,11,Passerine__order,taxongroup_comment
nsubj<obl>appos> crow,-0.585,0.127,-0.577,0.134,2,Passerine__order,taxongroup_comment
