feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<nmod<det> ...,-0.541,0.166,-0.577,0.134,1,Bird__class,taxongroup_topic
nmod>nmod>nmod> ...,0.541,0.166,0.577,0.134,3,Bird__class,taxongroup_topic
nmod<appos> ...,-0.539,0.168,-0.436,0.28,3,Bird__class,taxongroup_topic
nsubj<ccomp<aux> ...,-0.539,0.168,-0.436,0.28,3,Bird__class,taxongroup_topic
nmod<nsubj> ...,-0.533,0.174,-0.825,0.012,8,Bird__class,taxongroup_topic
obl<acl<det> the,-0.532,0.174,-0.546,0.162,3,Bird__class,taxongroup_topic
nmod<conj< ...,0.532,0.175,0.409,0.314,6,Bird__class,taxongroup_topic
nsubj:pass<obl>conj> ...,-0.525,0.182,-0.577,0.134,3,Bird__class,taxongroup_topic
nmod<conj<conj> nightjar,0.524,0.183,0.577,0.134,5,Bird__class,taxongroup_topic
compound<conj<conj> ...,0.522,0.185,0.733,0.039,6,Bird__class,taxongroup_topic
obl< use,0.52,0.186,0.504,0.203,2,Bird__class,taxongroup_topic
conj<obl<obl> ...,0.517,0.19,0.577,0.134,4,Bird__class,taxongroup_topic
conj<case> in,0.517,0.19,0.655,0.078,6,Bird__class,taxongroup_topic
conj<case> such,0.513,0.193,0.733,0.039,4,Bird__class,taxongroup_topic
nmod>conj> cat,0.513,0.194,0.252,0.547,2,Bird__class,taxongroup_topic
nmod<nmod>amod> ...,-0.512,0.195,-0.577,0.134,4,Bird__class,taxongroup_topic
nsubj<obl>case> in,0.511,0.195,0.412,0.31,2,Bird__class,taxongroup_topic
conj<case> ...,0.509,0.198,0.546,0.162,5,Bird__class,taxongroup_topic
conj<case> include,0.508,0.199,0.646,0.083,4,Bird__class,taxongroup_topic
conj>amod> ...,0.506,0.2,0.3,0.47,7,Bird__class,taxongroup_topic
nmod< bird,0.506,0.201,0.504,0.203,2,Bird__class,taxongroup_topic
conj<nsubj> ...,0.505,0.202,0.587,0.126,7,Bird__class,taxongroup_topic
obl<conj>advmod> ...,0.505,0.202,0.218,0.604,3,Bird__class,taxongroup_topic
nmod>case> such,0.505,0.202,0.378,0.356,2,Bird__class,taxongroup_topic
amod> large,0.502,0.205,0.44,0.275,7,Bird__class,taxongroup_topic
nmod<case> in,0.491,0.216,0.252,0.547,4,Bird__class,taxongroup_topic
acl>obl>case> ...,-0.486,0.222,-0.463,0.248,6,Bird__class,taxongroup_topic
nsubj<nmod> family,-0.486,0.222,-0.577,0.134,2,Bird__class,taxongroup_topic
conj<compound> ...,0.481,0.227,0.274,0.512,5,Bird__class,taxongroup_topic
nmod<amod> high,0.478,0.231,0.412,0.31,2,Bird__class,taxongroup_topic
acl:relcl>obj> ...,-0.475,0.234,-0.483,0.225,3,Bird__class,taxongroup_topic
conj<nsubj>compound> ...,0.473,0.237,0.405,0.319,3,Bird__class,taxongroup_topic
appos>conj>cc> and,0.47,0.24,0.109,0.797,3,Bird__class,taxongroup_topic
nmod>appos> ...,-0.469,0.241,-0.548,0.16,5,Bird__class,taxongroup_topic
nsubj<advcl>obj> ...,0.468,0.242,0.733,0.039,5,Bird__class,taxongroup_topic
conj<case> of,0.468,0.242,0.504,0.203,2,Bird__class,taxongroup_topic
conj< amphibian,0.468,0.242,0.378,0.356,2,Bird__class,taxongroup_topic
conj>amod> other,0.465,0.246,0.327,0.429,3,Bird__class,taxongroup_topic
obl<obl>case> ...,0.464,0.246,0.436,0.28,5,Bird__class,taxongroup_topic
conj<conj>compound> migratory,0.463,0.248,0.412,0.31,2,Bird__class,taxongroup_topic
compound<conj< fruit,0.46,0.251,0.504,0.203,2,Bird__class,taxongroup_topic
obl<advcl< ...,0.46,0.251,0.412,0.31,3,Bird__class,taxongroup_topic
det> ...,0.46,0.252,0.627,0.096,6,Bird__class,taxongroup_topic
obl< ...,0.456,0.256,0.571,0.14,28,Bird__class,taxongroup_topic
obj<advcl< ...,0.456,0.256,0.536,0.171,5,Bird__class,taxongroup_topic
amod> other,0.455,0.257,0.327,0.429,11,Bird__class,taxongroup_topic
nsubj>acl>obl> ...,-0.453,0.26,-0.577,0.134,1,Bird__class,taxongroup_topic
