feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<nsubj<cop> be,0.108,0.799,-0.082,0.846,3,Primate__order,location_comment
conj>det> ...,0.104,0.806,0.082,0.846,1,Primate__order,location_comment
acl>obl>case> ...,-0.103,0.808,-0.056,0.895,3,Primate__order,location_comment
obl<nsubj:pass> they,-0.098,0.817,-0.247,0.555,2,Primate__order,location_comment
nmod:poss>case> 's,-0.098,0.818,-0.109,0.797,4,Primate__order,location_comment
nsubj<appos> ...,0.097,0.819,0.247,0.555,3,Primate__order,location_comment
obl<xcomp< ...,0.096,0.821,0.247,0.555,3,Primate__order,location_comment
compound<nummod> ...,0.091,0.83,0.082,0.846,4,Primate__order,location_comment
compound<case> from,-0.088,0.835,-0.126,0.766,2,Primate__order,location_comment
nmod> Indonesia,-0.086,0.839,-0.082,0.846,2,Primate__order,location_comment
compound<nsubj<aux> do,-0.083,0.846,-0.082,0.846,2,Primate__order,location_comment
nmod<conj< ...,0.081,0.848,-0.014,0.974,4,Primate__order,location_comment
obl<aux:pass> be,0.078,0.855,-0.016,0.971,8,Primate__order,location_comment
compound<nmod>case> of,-0.076,0.858,-0.082,0.846,2,Primate__order,location_comment
compound<case> of,-0.075,0.859,0.171,0.685,13,Primate__order,location_comment
appos>conj> human,0.075,0.86,0.247,0.555,4,Primate__order,location_comment
compound<conj<obl< ...,-0.074,0.861,-0.065,0.878,5,Primate__order,location_comment
obj<mark> to,-0.071,0.867,-0.282,0.499,3,Primate__order,location_comment
compound<obl<nsubj> ...,-0.068,0.873,-0.047,0.912,3,Primate__order,location_comment
conj> human,0.065,0.878,0.082,0.846,4,Primate__order,location_comment
flat> ...,-0.062,0.884,-0.247,0.555,3,Primate__order,location_comment
compound<case> by,-0.062,0.884,-0.247,0.555,2,Primate__order,location_comment
nmod>conj>cc> and,0.06,0.887,0.078,0.854,3,Primate__order,location_comment
nmod<nmod>nmod> ...,-0.047,0.911,0.171,0.685,4,Primate__order,location_comment
obl<obl>amod> ...,-0.042,0.921,0.082,0.846,3,Primate__order,location_comment
conj> forest,-0.038,0.929,0.0,1.0,2,Primate__order,location_comment
acl>obl> ...,-0.036,0.933,-0.169,0.689,3,Primate__order,location_comment
appos> ...,-0.036,0.933,-0.203,0.63,7,Primate__order,location_comment
compound<obl<acl< ...,0.031,0.941,0.062,0.883,4,Primate__order,location_comment
compound<det> a,0.027,0.95,0.082,0.846,2,Primate__order,location_comment
nmod>conj> ...,0.026,0.951,0.082,0.846,1,Primate__order,location_comment
conj<obl<aux:pass> be,-0.023,0.957,0.062,0.883,3,Primate__order,location_comment
nmod<nmod<det> a,-0.021,0.961,0.094,0.826,3,Primate__order,location_comment
acl>obj> ...,0.019,0.964,-0.169,0.689,3,Primate__order,location_comment
nsubj<nmod> ...,-0.017,0.968,-0.282,0.499,3,Primate__order,location_comment
compound<nmod< part,-0.014,0.974,0.0,1.0,2,Primate__order,location_comment
conj<nmod<case> ...,0.012,0.977,0.016,0.971,3,Primate__order,location_comment
nmod<nmod<det> the,-0.012,0.978,-0.082,0.846,2,Primate__order,location_comment
compound<nmod>amod> ...,0.01,0.981,-0.247,0.555,3,Primate__order,location_comment
appos>conj> ...,0.007,0.987,0.082,0.846,1,Primate__order,location_comment
appos>conj> impact,0.006,0.989,0.082,0.846,2,Primate__order,location_comment
compound<case> as,0.004,0.992,0.0,1.0,2,Primate__order,location_comment
nsubj<conj>cc> and,0.003,0.994,0.126,0.766,4,Primate__order,location_comment
compound<conj> ...,-0.003,0.995,0.203,0.63,4,Primate__order,location_comment
obj<nsubj> ...,-0.001,0.997,-0.047,0.912,4,Primate__order,location_comment
