feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<nmod< one,-0.484,0.224,-0.577,0.134,3,Carnivora__order,taxongroup_comment
appos<nsubj<obl> forests,-0.482,0.227,-0.412,0.31,2,Carnivora__order,taxongroup_comment
nmod>nmod:poss> ...,0.481,0.227,0.592,0.122,3,Carnivora__order,taxongroup_comment
nsubj<conj>cop> be,0.479,0.229,0.436,0.28,3,Carnivora__order,taxongroup_comment
conj<det> the,0.478,0.231,0.733,0.039,10,Carnivora__order,taxongroup_comment
nsubj<nmod> ...,0.477,0.232,0.764,0.027,10,Carnivora__order,taxongroup_comment
conj<obl>amod> ...,0.476,0.233,0.514,0.192,4,Carnivora__order,taxongroup_comment
nmod<conj<nsubj> ...,-0.472,0.238,-0.655,0.078,3,Carnivora__order,taxongroup_comment
nsubj<obj>det> a,0.471,0.239,0.378,0.356,2,Carnivora__order,taxongroup_comment
nmod<nmod> weasel,0.469,0.241,0.378,0.356,2,Carnivora__order,taxongroup_comment
acl:relcl>nsubj:pass> which,0.469,0.241,0.412,0.31,2,Carnivora__order,taxongroup_comment
appos> conservation,0.467,0.243,0.577,0.134,2,Carnivora__order,taxongroup_comment
mark> to,0.467,0.244,0.378,0.356,2,Carnivora__order,taxongroup_comment
obj<acl<amod> ...,-0.464,0.247,-0.412,0.31,3,Carnivora__order,taxongroup_comment
nsubj<mark> ...,0.462,0.249,0.504,0.203,2,Carnivora__order,taxongroup_comment
flat> onca,-0.462,0.249,-0.577,0.134,7,Carnivora__order,taxongroup_comment
nsubj<obl>case> in,0.461,0.25,0.344,0.405,6,Carnivora__order,taxongroup_comment
nmod<case> of,0.459,0.252,0.355,0.389,12,Carnivora__order,taxongroup_comment
appos>det> a,0.457,0.255,0.399,0.328,4,Carnivora__order,taxongroup_comment
compound<nmod< ...,-0.456,0.256,-0.577,0.134,5,Carnivora__order,taxongroup_comment
case> from,0.456,0.256,0.573,0.138,8,Carnivora__order,taxongroup_comment
nummod> two,-0.456,0.257,-0.378,0.356,2,Carnivora__order,taxongroup_comment
nsubj<conj>obj> ...,0.455,0.258,0.412,0.31,3,Carnivora__order,taxongroup_comment
conj<obj< ...,-0.455,0.258,-0.577,0.134,1,Carnivora__order,taxongroup_comment
