feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> pterosaur,0.592,0.122,0.327,0.429,3,Dinosaur__superorder,taxongroup_topic
appos<obj>conj> Torvosaurus,0.59,0.124,0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
appos<case> ...,0.589,0.125,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
case> within,0.588,0.125,0.62,0.101,3,Dinosaur__superorder,taxongroup_topic
nsubj<obl>amod> other,0.588,0.125,0.764,0.027,4,Dinosaur__superorder,taxongroup_topic
compound<nmod<obj< ...,0.587,0.126,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nmod<amod> common,0.585,0.128,0.764,0.027,3,Dinosaur__superorder,taxongroup_topic
compound<nmod<det> the,0.583,0.129,0.577,0.134,6,Dinosaur__superorder,taxongroup_topic
nsubj<ccomp<nsubj> he,0.58,0.132,0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
amod>compound> bird,-0.579,0.132,-0.62,0.101,3,Dinosaur__superorder,taxongroup_topic
compound<nmod<amod> ...,-0.579,0.132,-0.577,0.134,7,Dinosaur__superorder,taxongroup_topic
nsubj<obl>conj> ...,0.579,0.133,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
conj<cop> be,-0.578,0.133,-0.289,0.488,5,Dinosaur__superorder,taxongroup_topic
conj>cc> and,0.578,0.133,0.512,0.194,38,Dinosaur__superorder,taxongroup_topic
nmod<acl:relcl>nsubj> which,0.577,0.135,0.252,0.547,2,Dinosaur__superorder,taxongroup_topic
compound<nmod<det> ...,0.575,0.136,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nmod<nsubj<aux> have,0.575,0.136,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
compound<amod> various,0.574,0.137,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
conj< Allosaurus,0.573,0.138,0.412,0.31,3,Dinosaur__superorder,taxongroup_topic
nmod<conj>cc> and,0.571,0.139,0.289,0.488,4,Dinosaur__superorder,taxongroup_topic
conj<appos<nsubj> Dinosaur,0.569,0.141,0.514,0.192,3,Dinosaur__superorder,taxongroup_topic
obl<obl>case> at,0.568,0.142,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
compound<amod> close,0.565,0.145,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj<case> to,0.563,0.146,0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
obl<acl:relcl< event,0.563,0.147,0.756,0.03,2,Dinosaur__superorder,taxongroup_topic
conj< Stegosauria,0.562,0.147,0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
conj<nsubj> ...,0.561,0.148,0.627,0.096,6,Dinosaur__superorder,taxongroup_topic
