feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>obj> ...,-0.471,0.239,-0.405,0.319,3,Rodent__order,taxongroup_comment
obj<nsubj> Ni,0.47,0.24,0.412,0.31,3,Rodent__order,taxongroup_comment
nsubj<obj>det> the,0.467,0.243,0.514,0.192,4,Rodent__order,taxongroup_comment
obj<obl>case> ...,-0.467,0.243,-0.577,0.134,3,Rodent__order,taxongroup_comment
conj<nsubj<amod> ...,-0.467,0.243,-0.577,0.134,3,Rodent__order,taxongroup_comment
nsubj<det> a,0.465,0.245,0.378,0.356,6,Rodent__order,taxongroup_comment
obj<advcl<nsubj> jay,-0.465,0.246,-0.577,0.134,2,Rodent__order,taxongroup_comment
amod> Eurasian,-0.465,0.246,-0.096,0.821,4,Rodent__order,taxongroup_comment
obj<conj>conj> synonymise,0.464,0.247,0.412,0.31,2,Rodent__order,taxongroup_comment
appos<amod> large,0.462,0.249,0.577,0.134,2,Rodent__order,taxongroup_comment
case> like,0.461,0.25,0.394,0.334,3,Rodent__order,taxongroup_comment
case> 's,-0.459,0.253,-0.412,0.31,3,Rodent__order,taxongroup_comment
obj<parataxis>obj> squirrel,0.457,0.255,0.412,0.31,2,Rodent__order,taxongroup_comment
nsubj<mark> although,-0.456,0.256,-0.412,0.31,2,Rodent__order,taxongroup_comment
conj<conj>nmod:poss> niger,0.453,0.26,0.577,0.134,2,Rodent__order,taxongroup_comment
conj<nsubj> ...,0.453,0.26,0.385,0.346,4,Rodent__order,taxongroup_comment
nsubj> squirrel,0.452,0.261,0.0,1.0,2,Rodent__order,taxongroup_comment
compound<compound<compound> rat,-0.45,0.263,-0.504,0.203,2,Rodent__order,taxongroup_comment
conj>nmod>case> ...,0.45,0.264,0.504,0.203,4,Rodent__order,taxongroup_comment
nmod>det> the,0.449,0.264,0.365,0.374,10,Rodent__order,taxongroup_comment
nmod>compound> mole,0.449,0.264,0.252,0.547,2,Rodent__order,taxongroup_comment
