feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>amod> -size,0.353,0.391,0.247,0.555,2,Rodent__order,taxongroup_topic
nmod:poss> ...,-0.349,0.397,-0.282,0.499,3,Rodent__order,taxongroup_topic
obj< garden,-0.346,0.401,-0.247,0.555,3,Rodent__order,taxongroup_topic
compound>flat> Georychus,0.345,0.402,0.412,0.31,2,Rodent__order,taxongroup_topic
conj<appos> ...,0.344,0.404,0.187,0.657,8,Rodent__order,taxongroup_topic
amod>conj> ...,0.343,0.405,0.483,0.225,3,Rodent__order,taxongroup_topic
nsubj<acl:relcl>nsubj> ...,-0.338,0.413,-0.412,0.31,3,Rodent__order,taxongroup_topic
compound>compound> North,-0.336,0.416,0.0,1.0,2,Rodent__order,taxongroup_topic
nsubj<advcl>obl> ...,0.335,0.417,0.504,0.203,2,Rodent__order,taxongroup_topic
conj<amod> ...,0.335,0.418,0.125,0.768,16,Rodent__order,taxongroup_topic
conj>compound> mountain,0.335,0.418,0.412,0.31,2,Rodent__order,taxongroup_topic
conj<nsubj> rodent,0.334,0.42,0.412,0.31,2,Rodent__order,taxongroup_topic
conj<obj< red,0.333,0.42,0.247,0.555,2,Rodent__order,taxongroup_topic
amod> gray,0.332,0.422,0.126,0.766,2,Rodent__order,taxongroup_topic
